event_type,event_cause,requires_road_closure,zone,latitude,longitude,hour,day,month,weekday,weekofyear,Risk_Probability,Risk_Score,Risk_Category,Congestion_Score,Estimated_Delay_Minutes,Police_Personnel,Barricades,Diversion_Routes
7704,4894,0,190,13.0037533,77.7569917,5.0,19.0,1.0,4.0,3,0.0003417183021493151,0.03,Low,0.027,5,2,2,0
7704,4894,0,358,13.006697,77.5790373,5.0,19.0,12.0,1.0,51,0.017184768273617604,1.72,Low,1.548,5,2,2,0
7704,537,0,4728,12.9753151,77.6256446,6.0,18.0,2.0,6.0,7,0.904161792422842,90.42,High,81.378,53,8,10,2
7704,4894,0,190,13.0170526,77.6610443,23.0,29.0,11.0,2.0,48,0.9262651788860914,92.63,High,83.367,55,8,10,2
7704,537,0,233,12.9056215,77.5856314,20.0,2.0,1.0,1.0,1,0.9273573233881611,92.74,High,83.466,55,8,10,2
7704,4894,0,4728,13.0300435,77.5375531,11.0,2.0,2.0,4.0,5,0.969929520895755,96.99,High,87.291,57,12,15,4
7704,4894,0,623,12.9917496,77.5854785,19.0,22.0,12.0,4.0,51,0.9705475909109436,97.05,High,87.345,57,12,15,4
7704,4894,0,4728,13.1106622,77.6040613,4.0,24.0,1.0,2.0,4,0.991353932091709,99.14,High,89.226,58,12,15,4
7704,4894,1,4728,12.9623047,77.5935595,7.0,6.0,4.0,5.0,14,0.30517883339056373,30.52,Low,37.468,27,2,2,0
7704,4894,0,413,13.0418082,77.5474239,0.0,19.0,11.0,6.0,46,0.9941005151868911,99.41,High,89.469,58,12,15,4
7704,4894,0,413,13.0408407,77.5176053,1.0,16.0,11.0,3.0,46,0.9844742357824172,98.45,High,88.605,58,12,15,4
7704,4894,0,354,12.9233342,77.6099015,20.0,4.0,1.0,3.0,1,0.6776756997780012,67.77,Medium,60.992999999999995,41,4,4,1
7704,4894,1,4728,12.9597234,77.5194577,6.0,22.0,2.0,3.0,8,0.15764414444550287,15.76,Low,24.183999999999997,19,2,2,0
7704,458,0,4728,12.9573525,77.5522228,6.0,13.0,3.0,2.0,11,0.9496702742456156,94.97,High,85.473,56,12,15,4
7704,284,0,4728,13.017694,77.6448398,6.0,6.0,4.0,5.0,14,0.8315407091065634,83.15,High,74.83500000000001,49,8,10,2
7704,4894,0,4728,13.0290396,77.5861366,4.0,9.0,2.0,4.0,6,0.9857948464103391,98.58,High,88.722,58,12,15,4
7704,4894,0,4728,12.9675056,77.5885402,4.0,25.0,1.0,3.0,4,0.9528043500544969,95.28,High,85.75200000000001,56,12,15,4
7704,4894,0,4728,12.9539748,77.5433401,0.0,9.0,3.0,5.0,10,0.979005013509509,97.9,High,88.11000000000001,57,12,15,4
7704,537,0,4728,12.9425049,77.7472962,22.0,28.0,3.0,3.0,13,0.00336729633063012,0.34,Low,0.30600000000000005,5,2,2,0
7704,4894,0,413,13.01686,77.584215,23.0,21.0,12.0,3.0,51,0.9950895273208493,99.51,High,89.55900000000001,58,12,15,4
7704,4894,0,4728,13.1809322,77.6385476,22.0,13.0,12.0,2.0,50,0.9729046378153925,97.29,High,87.561,57,12,15,4
7704,638,0,432,12.945192,77.4953199,19.0,19.0,11.0,6.0,46,0.06258315637398262,6.26,Low,5.634,8,2,2,0
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,4894,0,354,12.8985555,77.6003855,21.0,3.0,1.0,2.0,1,0.989216721400519,98.92,High,89.028,58,12,15,4
7704,4894,0,4728,12.9758957,77.5868589,17.0,29.0,3.0,4.0,13,0.0773641927481775,7.74,Low,6.966,9,2,2,0
7704,170,0,354,12.9172794,77.6229835,19.0,20.0,11.0,0.0,47,0.9407517570166537,94.08,High,84.672,55,8,10,2
7704,638,0,4728,12.9589138,77.6043356,2.0,17.0,2.0,5.0,7,0.8110671925982282,81.11,High,72.999,48,8,10,2
7704,537,0,4728,12.8212943,77.6872574,22.0,18.0,12.0,0.0,51,0.001660012133133197,0.17,Low,0.15300000000000002,5,2,2,0
7704,4894,0,4728,13.0751533,77.4363333,7.0,30.0,12.0,5.0,52,0.000417187480826105,0.04,Low,0.036000000000000004,5,2,2,0
467,84,1,4728,12.8441817,77.5766517,10.0,27.0,3.0,2.0,13,0.004477586593360693,0.45,Low,10.405,11,2,2,0
7704,638,1,318,12.9928238,77.6096432,22.0,20.0,12.0,2.0,51,0.012617106732638059,1.26,Low,11.134,11,2,2,0
7704,638,0,623,12.9539393,77.5913069,20.0,23.0,12.0,5.0,51,0.04403811473650558,4.4,Low,3.9600000000000004,7,2,2,0
7704,4894,0,413,13.0956313,77.5977895,19.0,18.0,11.0,5.0,46,0.9888885523331098,98.89,High,89.001,58,12,15,4
7704,638,0,190,13.0106136,77.6980243,22.0,27.0,12.0,2.0,52,0.013585878434547321,1.36,Low,1.2240000000000002,5,2,2,0
467,20,1,4728,12.87830777,77.49542969,8.0,15.0,3.0,3.0,12,0.049179748221678116,4.92,Low,14.428,13,2,2,0
7704,4894,0,4728,12.8408359,77.6755563,12.0,13.0,12.0,2.0,50,0.0030216106933564474,0.3,Low,0.27,5,2,2,0
7704,4894,0,354,12.944295,77.603045,5.0,11.0,1.0,3.0,2,0.480859372695763,48.09,Low,43.281000000000006,30,4,4,1
7704,458,0,4728,12.9250928,77.6088219,5.0,7.0,3.0,3.0,10,0.5650938053568004,56.51,Medium,50.859,35,4,4,1
7704,537,0,4728,12.931064,77.6866897,8.0,6.0,4.0,5.0,14,0.9785992746194327,97.86,High,88.074,57,12,15,4
7704,458,0,4728,12.9613931,77.6319548,7.0,7.0,3.0,3.0,10,0.0969115371034999,9.69,Low,8.721,10,2,2,0
7704,4894,0,4728,13.0445357,77.6433994,6.0,16.0,3.0,5.0,11,0.16443047185054868,16.44,Low,14.796000000000001,13,2,2,0
7704,4894,0,358,12.9282977,77.5459634,22.0,27.0,11.0,0.0,48,0.9633810832555052,96.34,High,86.706,57,12,15,4
7704,4894,0,4728,12.9759979,77.5877267,5.0,27.0,2.0,1.0,9,0.1532438117131211,15.32,Low,13.788,13,2,2,0
7704,4894,0,623,12.9747583,77.5712517,7.0,23.0,12.0,5.0,51,0.014325120996385577,1.43,Low,1.287,5,2,2,0
7704,365,0,432,12.99274321,77.53414506,22.0,14.0,11.0,1.0,46,0.4688687997176342,46.89,Low,42.201,30,4,4,1
467,480,0,4728,12.9693962,77.7007254,21.0,22.0,1.0,0.0,4,0.9915171097498674,99.15,High,89.23500000000001,58,12,15,4
7704,458,0,4728,12.9708832,77.6047263,5.0,26.0,3.0,1.0,13,0.9282868973515371,92.83,High,83.547,55,8,10,2
7704,4894,0,4728,13.0232903,77.5849689,1.0,20.0,1.0,5.0,3,0.990847491775905,99.08,High,89.172,58,12,15,4
7704,537,0,354,12.9255812,77.6174261,5.0,16.0,12.0,5.0,50,0.9466692479803969,94.67,High,85.203,56,12,15,4
7704,4894,0,432,13.026353,77.544093,22.0,15.0,1.0,0.0,3,0.9528528505769995,95.29,High,85.76100000000001,56,12,15,4
467,480,0,253,12.9696589,77.7006699,20.0,8.0,12.0,4.0,49,0.9912013763496275,99.12,High,89.20800000000001,58,12,15,4
7704,638,1,4728,12.9247047,77.6182496,23.0,2.0,4.0,1.0,14,0.8503687678706655,85.04,High,86.536,56,12,15,4
7704,4894,0,358,12.9527203,77.5416774,10.0,30.0,11.0,3.0,48,0.9825185626980647,98.25,High,88.425,58,12,15,4
7704,4894,0,413,13.0341837,77.5885594,2.0,2.0,12.0,5.0,48,0.9833722023743611,98.34,High,88.506,58,12,15,4
7704,4894,0,4728,12.9933993,77.5742441,5.0,2.0,3.0,5.0,9,0.02361973206589459,2.36,Low,2.124,6,2,2,0
7704,4894,0,4728,13.0586995,77.4680397,20.0,2.0,3.0,5.0,9,0.00032594408894124797,0.03,Low,0.027,5,2,2,0
7704,537,0,269,12.9515671,77.6213778,0.0,19.0,12.0,1.0,51,0.17739692308615795,17.74,Low,15.966,14,2,2,0
7704,4894,0,358,13.0065611,77.5789749,22.0,30.0,12.0,5.0,52,0.019699984481975047,1.97,Low,1.773,6,2,2,0
7704,4894,0,4728,12.9738198,77.5958435,5.0,12.0,2.0,0.0,7,0.9249343891537227,92.49,High,83.241,54,8,10,2
7704,4894,0,432,12.9981203,77.5527235,23.0,16.0,12.0,5.0,50,0.9775212088170524,97.75,High,87.97500000000001,57,12,15,4
7704,4894,0,4728,12.9889559,77.5078589,1.0,23.0,2.0,4.0,8,0.9773240470757236,97.73,High,87.95700000000001,57,12,15,4
7704,458,0,4728,12.9634765,77.6415675,9.0,8.0,3.0,4.0,10,0.7939356788229583,79.39,Medium,71.45100000000001,47,8,10,2
7704,136,0,253,12.9379851,77.7465519,23.0,31.0,12.0,6.0,52,0.001871797307484935,0.19,Low,0.171,5,2,2,0
7704,4894,0,4728,12.9383509,77.6945235,22.0,19.0,3.0,1.0,12,0.967764603151614,96.78,High,87.102,57,12,15,4
467,480,0,4728,12.9693195,77.7012098,20.0,22.0,2.0,3.0,8,0.9888819045572086,98.89,High,89.001,58,12,15,4
7704,284,0,4728,12.9873133,77.6163481,21.0,7.0,3.0,3.0,10,0.08854800649410065,8.85,Low,7.965,9,2,2,0
7704,4894,0,318,13.0377638,77.6267149,3.0,28.0,11.0,1.0,48,0.9842997626855421,98.43,High,88.587,58,12,15,4
7704,4894,0,318,13.047344,77.570777,20.0,11.0,1.0,3.0,2,0.8134128621661996,81.34,High,73.206,48,8,10,2
7704,365,0,318,13.041165,77.61586,4.0,29.0,11.0,2.0,48,0.9759206745780086,97.59,High,87.831,57,12,15,4
467,480,0,253,12.969397,77.7006524,20.0,22.0,11.0,2.0,47,0.9919139452569772,99.19,High,89.271,58,12,15,4
7704,4894,0,4728,12.9612139,77.5589235,4.0,27.0,2.0,1.0,9,0.9551403079662257,95.51,High,85.959,56,12,15,4
7704,365,0,4728,13.0398967,77.5444783,3.0,22.0,2.0,3.0,8,0.9774144156809952,97.74,High,87.966,57,12,15,4
7704,4894,0,623,12.9761699,77.6265869,21.0,10.0,1.0,2.0,2,0.9274318646477532,92.74,High,83.466,55,8,10,2
7704,170,1,4728,13.016148,77.7093202,0.0,20.0,2.0,1.0,8,0.00017865136274043287,0.02,Low,10.018,11,2,2,0
7704,4894,0,413,13.0401786,77.5898075,1.0,14.0,12.0,3.0,50,0.9955809387234158,99.56,High,89.604,58,12,15,4
7704,4894,0,4728,13.032588,77.5334587,1.0,24.0,2.0,5.0,8,0.9713440617621468,97.13,High,87.417,57,12,15,4
7704,4894,0,4728,13.0020899,77.5839781,6.0,19.0,3.0,1.0,12,0.983745619435543,98.37,High,88.533,58,12,15,4
7704,365,0,318,13.0596021,77.6328369,6.0,12.0,1.0,4.0,2,0.8778341303010222,87.78,High,79.00200000000001,52,8,10,2
7704,4894,0,623,12.9622023,77.5639864,21.0,17.0,12.0,6.0,50,0.9439685564460694,94.4,High,84.96000000000001,55,8,10,2
7704,4894,0,4728,12.8545526,77.6655761,5.0,22.0,2.0,3.0,8,0.08992612341970804,8.99,Low,8.091000000000001,9,2,2,0
7704,537,0,354,12.9514586,77.6214633,23.0,18.0,12.0,0.0,51,0.17953967878257673,17.95,Low,16.155,14,2,2,0
7704,4894,0,432,13.0166142,77.5054464,6.0,28.0,12.0,3.0,52,0.11398453306850556,11.4,Low,10.26,11,2,2,0
7704,284,0,4728,12.9239154,77.5765203,21.0,6.0,4.0,5.0,14,0.016415479589482487,1.64,Low,1.476,5,2,2,0
7704,4894,1,4728,13.0694965,77.446914,19.0,14.0,3.0,3.0,11,0.00030014457885954815,0.03,Low,10.027,11,2,2,0
7704,458,0,4728,12.97321487,77.56752566,7.0,3.0,4.0,2.0,14,0.27717618511613784,27.72,Low,24.948,19,2,2,0
7704,4894,0,4728,12.9861854,77.6480642,18.0,22.0,1.0,0.0,4,0.9834199527110501,98.34,High,88.506,58,12,15,4
7704,4894,0,432,12.93788005,77.53190722,21.0,9.0,12.0,5.0,49,0.9126841449675609,91.27,High,82.143,54,8,10,2
467,480,0,4728,12.970333,77.6100462,21.0,6.0,3.0,2.0,10,0.6630871516033403,66.31,Medium,59.679,40,4,4,1
7704,4894,0,4728,12.9355966,77.5128078,9.0,3.0,3.0,6.0,9,0.9402152557287375,94.02,High,84.618,55,8,10,2
7704,4894,0,4728,12.9603222,77.5572047,19.0,7.0,4.0,6.0,14,0.9209410113608882,92.09,High,82.881,54,8,10,2
7704,4894,0,4728,12.9605311,77.5569164,21.0,21.0,2.0,2.0,8,0.9443977507393204,94.44,High,84.996,55,8,10,2
7704,284,1,4728,13.0022504,77.5722138,21.0,7.0,3.0,3.0,10,0.006908166898936795,0.69,Low,10.621,11,2,2,0
7704,638,0,4728,12.9889708,77.5078533,1.0,24.0,2.0,5.0,8,0.9675150166912156,96.75,High,87.075,57,12,15,4
7704,4894,0,413,13.0377189,77.5897419,3.0,30.0,12.0,5.0,52,0.9952885512692835,99.53,High,89.577,58,12,15,4
7704,170,0,358,13.0041838,77.5839763,22.0,28.0,11.0,1.0,48,0.982877222362943,98.29,High,88.46100000000001,58,12,15,4
7704,4894,0,623,12.9636302,77.5814835,19.0,30.0,12.0,5.0,52,0.9729826914830529,97.3,High,87.57,57,12,15,4
7704,284,0,358,13.0239336,77.5833386,1.0,2.0,1.0,1.0,1,0.9720048051195012,97.2,High,87.48,57,12,15,4
7704,284,0,4728,12.9120476,77.5996724,8.0,5.0,4.0,4.0,14,0.9112889976834659,91.13,High,82.017,54,8,10,2
7704,4894,0,4728,12.9525274,77.541373,18.0,31.0,3.0,6.0,13,0.9871984504044441,98.72,High,88.848,58,12,15,4
7704,638,0,4728,13.0426781,77.5128416,14.0,21.0,1.0,6.0,3,0.9903441322364659,99.03,High,89.12700000000001,58,12,15,4
7704,4894,0,413,13.0422496,77.5488461,5.0,10.0,12.0,6.0,49,0.994646095636066,99.46,High,89.514,58,12,15,4
7704,458,0,4728,12.9133519,77.624901,9.0,5.0,4.0,4.0,14,0.9521535483183357,95.22,High,85.69800000000001,56,12,15,4
7704,4894,0,4728,12.966418,77.6082732,1.0,4.0,3.0,0.0,10,0.9568179585851588,95.68,High,86.11200000000001,56,12,15,4
7704,365,0,4728,13.0418287,77.5963139,1.0,1.0,4.0,0.0,14,0.9875290336044541,98.75,High,88.875,58,12,15,4
7704,458,0,4728,13.082551,77.5502985,6.0,6.0,4.0,5.0,14,0.024099865686476325,2.41,Low,2.169,6,2,2,0
7704,284,1,4728,12.9821964,77.6459164,6.0,29.0,3.0,4.0,13,0.49583627003686104,49.58,Low,54.622,37,4,4,1
7704,537,0,4728,12.8784967,77.610241,21.0,24.0,1.0,2.0,4,0.012404075862835812,1.24,Low,1.116,5,2,2,0
7704,4894,0,4728,12.965224,77.5124798,4.0,4.0,4.0,3.0,14,0.04027003258842099,4.03,Low,3.6270000000000002,7,2,2,0
7704,4894,0,4728,12.9636898,77.5847108,4.0,7.0,2.0,2.0,6,0.9898137596362019,98.98,High,89.08200000000001,58,12,15,4
7704,4894,0,623,12.9716991,77.5939954,0.0,1.0,12.0,4.0,48,0.8966162299517727,89.66,High,80.694,53,8,10,2
7704,4894,0,432,13.0218824,77.5328228,6.0,16.0,11.0,3.0,46,0.12745646351944137,12.75,Low,11.475,11,2,2,0
7704,4894,0,358,12.98646261,77.54946852,5.0,21.0,11.0,1.0,47,0.9796827686005709,97.97,High,88.173,57,12,15,4
7704,284,0,4728,13.0514402,77.5391192,20.0,15.0,3.0,4.0,11,0.005794593037228718,0.58,Low,0.522,5,2,2,0
7704,4894,0,623,12.9517271,77.5906713,21.0,18.0,1.0,3.0,3,0.03501301014777221,3.5,Low,3.15,6,2,2,0
7704,4894,1,190,13.0137217,77.7000983,20.0,15.0,11.0,2.0,46,0.02040772400275729,2.04,Low,11.836,12,2,2,0
7704,4894,0,253,12.9564324,77.7093288,19.0,25.0,12.0,0.0,52,0.9731748118748453,97.32,High,87.588,57,12,15,4
7704,4894,0,413,13.0238148,77.5849714,9.0,7.0,1.0,6.0,1,0.993359806486505,99.34,High,89.406,58,12,15,4
7704,4894,0,358,13.0143881,77.5847013,4.0,26.0,12.0,1.0,52,0.9906158127750133,99.06,High,89.15400000000001,58,12,15,4
7704,4894,0,269,12.9744655,77.6140393,20.0,10.0,11.0,4.0,45,0.927819811929252,92.78,High,83.50200000000001,55,8,10,2
7704,4894,0,623,12.9794645,77.5729979,22.0,5.0,12.0,1.0,49,0.0032458177035778572,0.32,Low,0.28800000000000003,5,2,2,0
7704,4894,0,623,12.9816033,77.5943385,19.0,16.0,1.0,1.0,3,0.9172880606165275,91.73,High,82.557,54,8,10,2
7704,4894,0,413,13.10944,77.6038233,0.0,4.0,12.0,0.0,49,0.9739304443197161,97.39,High,87.651,57,12,15,4
7704,4894,0,4728,13.064047,77.6506642,6.0,5.0,4.0,4.0,14,0.10107025028499037,10.11,Low,9.099,10,2,2,0
7704,4894,0,413,13.0353947,77.5891024,19.0,23.0,12.0,5.0,51,0.9880746359939645,98.81,High,88.929,58,12,15,4
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,458,0,4728,12.9022026,77.6010127,8.0,5.0,4.0,4.0,14,0.9864153110348446,98.64,High,88.776,58,12,15,4
7704,638,0,623,12.9736814,77.5816468,4.0,13.0,12.0,2.0,50,0.03745813048971469,3.75,Low,3.375,7,2,2,0
7704,537,0,4728,13.0026184,77.6160608,23.0,22.0,2.0,3.0,8,0.10599944134362899,10.6,Low,9.54,10,2,2,0
467,480,1,4728,13.04889341,77.49697387,8.0,15.0,3.0,3.0,12,0.002152199670019849,0.22,Low,10.198,11,2,2,0
7704,4894,0,4728,12.9062581,77.5733253,3.0,20.0,3.0,2.0,12,0.9341847622292914,93.42,High,84.078,55,8,10,2
7704,4894,0,623,12.9746483,77.5702833,3.0,9.0,1.0,1.0,2,0.01937724661301313,1.94,Low,1.746,6,2,2,0
7704,537,0,318,13.0435583,77.5906217,1.0,12.0,1.0,4.0,2,0.9973059645675046,99.73,High,89.757,58,12,15,4
467,480,1,269,12.9895606,77.6638081,6.0,19.0,12.0,1.0,51,0.059638697348028236,5.96,Low,15.364,14,2,2,0
7704,4894,0,4728,13.0157736,77.5841278,10.0,24.0,1.0,2.0,4,0.9919313860484509,99.19,High,89.271,58,12,15,4
7704,458,0,4728,12.9575903,77.605919,20.0,19.0,2.0,0.0,8,0.8907415812777177,89.07,High,80.163,53,8,10,2
7704,4894,0,4728,12.9889419,77.508205,0.0,8.0,4.0,0.0,15,0.981114279540986,98.11,High,88.299,57,12,15,4
7704,4894,0,253,12.9257819,77.6765102,19.0,14.0,12.0,3.0,50,0.971975603176739,97.2,High,87.48,57,12,15,4
7704,4894,0,4728,13.0587231,77.4673853,0.0,6.0,1.0,5.0,1,0.00046654972707872163,0.05,Low,0.045000000000000005,5,2,2,0
7704,638,0,233,12.8519578,77.5880032,1.0,1.0,12.0,4.0,48,0.20290260859341586,20.29,Low,18.261,15,2,2,0
7704,4894,0,4728,12.9673232,77.7493808,11.0,1.0,3.0,4.0,9,0.022398447441462566,2.24,Low,2.0160000000000005,6,2,2,0
7704,638,0,4728,13.0365821,77.5893887,5.0,30.0,3.0,5.0,13,0.9823730914098532,98.24,High,88.416,58,12,15,4
7704,4894,0,623,12.9727895,77.5945381,20.0,13.0,11.0,0.0,46,0.882471939079406,88.25,High,79.425,52,8,10,2
7704,4894,0,4728,12.9758565,77.5645404,1.0,7.0,4.0,6.0,14,0.8549566243528551,85.5,High,76.95,51,8,10,2
7704,4894,0,432,12.9065098,77.4731509,19.0,23.0,12.0,5.0,51,0.9624137848293084,96.24,High,86.616,56,12,15,4
7704,4894,0,4728,12.9888963,77.4990903,6.0,21.0,2.0,2.0,8,0.9669470198875967,96.69,High,87.021,57,12,15,4
7704,4894,0,4728,12.966567,77.5879531,2.0,13.0,2.0,1.0,7,0.9646044231360141,96.46,High,86.814,57,12,15,4
7704,537,0,4728,13.0210894,77.5284334,5.0,20.0,1.0,5.0,3,0.06071711200820659,6.07,Low,5.463,8,2,2,0
7704,4894,0,4728,12.9664808,77.5871217,21.0,3.0,4.0,2.0,14,0.9426284368601774,94.26,High,84.834,55,8,10,2
7704,4894,0,4728,12.9415222,77.5603107,4.0,8.0,3.0,4.0,10,0.42302264699271563,42.3,Low,38.07,27,2,2,0
7704,4894,1,623,12.9677394,77.587136,6.0,21.0,12.0,3.0,51,0.9182590609868859,91.83,High,92.647,60,12,15,4
7704,638,0,4728,13.0379483,77.6257684,6.0,8.0,3.0,4.0,10,0.9841460009331048,98.41,High,88.569,58,12,15,4
467,480,1,4728,12.9712598,77.597572,22.0,8.0,3.0,4.0,10,0.6546224128230644,65.46,Medium,68.91399999999999,46,8,10,2
7704,4894,0,413,13.0303387,77.5871798,2.0,8.0,12.0,4.0,49,0.9868787355093444,98.69,High,88.821,58,12,15,4
7704,4894,0,4728,13.0816844,77.5482041,8.0,5.0,4.0,4.0,14,0.04807625062617524,4.81,Low,4.329,7,2,2,0
7704,4894,0,253,12.9383623,77.7468821,1.0,1.0,12.0,4.0,48,0.00806804135894374,0.81,Low,0.7290000000000001,5,2,2,0
7704,4894,0,358,12.9318961,77.5445289,5.0,29.0,11.0,2.0,48,0.9327345042023732,93.27,High,83.943,55,8,10,2
7704,4894,0,4728,12.9328703,77.4879814,7.0,30.0,1.0,1.0,5,0.13334329303314335,13.33,Low,11.997,12,2,2,0
7704,4894,0,4728,12.953076,77.5400812,18.0,6.0,3.0,2.0,10,0.9719304518234312,97.19,High,87.471,57,12,15,4
7704,4894,0,623,12.9807355,77.57596,1.0,4.0,1.0,3.0,1,0.005380469860174565,0.54,Low,0.48600000000000004,5,2,2,0
7704,4894,0,623,12.9884191,77.5888133,4.0,24.0,11.0,4.0,47,0.8782757647512274,87.83,High,79.047,52,8,10,2
7704,284,1,4728,13.00129,77.6188442,5.0,26.0,3.0,1.0,13,0.11993010140047286,11.99,Low,20.791,17,2,2,0
7704,458,0,4728,12.9365027,77.5813461,6.0,7.0,3.0,3.0,10,0.012540222175558682,1.25,Low,1.125,5,2,2,0
7704,638,0,4728,13.0623628,77.4593356,10.0,20.0,11.0,0.0,47,0.00026867401816972364,0.03,Low,0.027,5,2,2,0
7704,4894,0,318,13.0441174,77.5574899,22.0,9.0,12.0,5.0,49,0.9546873705765546,95.47,High,85.923,56,12,15,4
7704,537,0,4728,13.0059981,77.5837972,21.0,20.0,1.0,5.0,3,0.9625305596985008,96.25,High,86.625,56,12,15,4
7704,4894,0,623,12.9603511,77.5717869,5.0,14.0,1.0,6.0,2,0.08149252920611544,8.15,Low,7.335000000000001,9,2,2,0
7704,4894,0,4728,12.919537,77.542205,8.0,26.0,3.0,1.0,13,0.2051270611570019,20.51,Low,18.459000000000003,16,2,2,0
7704,4894,0,4728,13.0119058,77.5691935,20.0,30.0,3.0,5.0,13,0.046090139384542206,4.61,Low,4.149,7,2,2,0
7704,4894,0,358,13.0171019,77.5568573,5.0,11.0,11.0,5.0,45,0.9639574679823286,96.4,High,86.76,57,12,15,4
7704,284,0,4728,13.016978,77.6295862,23.0,28.0,2.0,2.0,9,0.7914749372458465,79.15,Medium,71.23500000000001,47,8,10,2
7704,4894,0,318,13.073505,77.5929067,9.0,14.0,11.0,1.0,46,0.9789058533845022,97.89,High,88.101,57,12,15,4
7704,4894,0,432,13.0316655,77.535387,21.0,18.0,11.0,5.0,46,0.9564491043095265,95.64,High,86.07600000000001,56,12,15,4
7704,638,1,413,13.0230236,77.6008531,7.0,28.0,11.0,1.0,48,0.11021426944375626,11.02,Low,19.918,16,2,2,0
7704,170,0,432,12.9625629,77.5125679,22.0,12.0,1.0,4.0,2,0.03646258639617054,3.65,Low,3.285,6,2,2,0
7704,4894,0,269,12.9245643,77.6504464,21.0,15.0,1.0,0.0,3,0.9534692736562207,95.35,High,85.815,56,12,15,4
7704,4894,0,4728,13.0936884,77.5959414,20.0,6.0,2.0,1.0,6,0.974412892949508,97.44,High,87.696,57,12,15,4
7704,638,0,4728,13.1028901,77.5855105,6.0,7.0,3.0,3.0,10,0.02479520380789004,2.48,Low,2.232,6,2,2,0
7704,4894,1,4728,12.9690624,77.5872736,23.0,7.0,3.0,3.0,10,0.7557190764286064,75.57,Medium,78.01299999999999,51,8,10,2
7704,4894,0,190,13.0257659,77.7195142,3.0,14.0,1.0,6.0,2,0.0006174631477491491,0.06,Low,0.054,5,2,2,0
7704,4894,0,318,12.9937533,77.60556,0.0,22.0,11.0,2.0,47,0.04303261707221914,4.3,Low,3.87,7,2,2,0
7704,284,0,4728,12.9756407,77.6167078,19.0,6.0,4.0,5.0,14,0.8376472805293445,83.76,High,75.384,50,8,10,2
7704,4894,0,4728,13.0111748,77.6251059,22.0,10.0,2.0,5.0,6,0.6316420073497002,63.16,Medium,56.844,39,4,4,1
7704,4894,0,358,13.0139284,77.5837687,20.0,28.0,11.0,1.0,48,0.9911500019377393,99.12,High,89.20800000000001,58,12,15,4
7704,4894,0,4728,12.9877328,77.5722905,7.0,21.0,2.0,2.0,8,0.019230359787517744,1.92,Low,1.728,6,2,2,0
7704,537,0,354,12.9236733,77.6187883,2.0,16.0,12.0,5.0,50,0.952439069258662,95.24,High,85.716,56,12,15,4
7704,4894,0,623,12.996753,77.5845822,9.0,28.0,12.0,3.0,52,0.9800460444404213,98.0,High,88.2,57,12,15,4
7704,4894,0,4728,12.9795039,77.5397421,21.0,1.0,4.0,0.0,14,0.7262337174840354,72.62,Medium,65.358,44,8,10,2
7704,4894,1,623,12.9571883,77.5924233,20.0,28.0,11.0,1.0,48,0.06956902468971796,6.96,Low,16.264,14,2,2,0
7704,4894,0,623,12.9486278,77.6027062,21.0,11.0,11.0,5.0,45,0.2080663155015951,20.81,Low,18.729,16,2,2,0
7704,4894,0,623,12.9820806,77.5941962,4.0,16.0,12.0,5.0,50,0.893779742791174,89.38,High,80.442,53,8,10,2
7704,4894,0,413,13.0333363,77.5886018,18.0,15.0,12.0,4.0,50,0.9854504896013344,98.55,High,88.695,58,12,15,4
7704,170,0,4728,12.9839994,77.578396,22.0,25.0,3.0,0.0,13,0.010680747646317807,1.07,Low,0.9630000000000001,5,2,2,0
7704,638,0,354,12.934381,77.6102129,23.0,12.0,1.0,4.0,2,0.8185262907309596,81.85,High,73.66499999999999,49,8,10,2
7704,638,0,623,12.9644833,77.57359,23.0,14.0,11.0,1.0,46,0.9506160059997926,95.06,High,85.554,56,12,15,4
7704,458,0,4728,12.9123682,77.5673409,6.0,16.0,2.0,4.0,7,0.9370011239740088,93.7,High,84.33,55,8,10,2
7704,4894,0,4728,13.0530263,77.6460574,3.0,6.0,3.0,2.0,10,0.12110661441598133,12.11,Low,10.899,11,2,2,0
467,72,1,4728,12.9990834,77.5710764,12.0,28.0,3.0,3.0,13,0.015500354040886693,1.55,Low,11.395,11,2,2,0
7704,4894,0,413,13.1020634,77.5863894,7.0,5.0,1.0,4.0,1,0.046227185600401385,4.62,Low,4.158,7,2,2,0
7704,4894,0,190,13.0051817,77.68483,9.0,3.0,12.0,6.0,48,0.11396396509752235,11.4,Low,10.26,11,2,2,0
7704,170,0,190,13.0405253,77.6416766,19.0,13.0,11.0,0.0,46,0.8799615782552989,88.0,High,79.2,52,8,10,2
7704,458,0,190,13.0103033,77.6977946,21.0,6.0,12.0,2.0,49,0.025639722140969063,2.56,Low,2.3040000000000003,6,2,2,0
7704,4894,0,4728,12.9802737,77.5713868,0.0,21.0,1.0,6.0,3,0.006605580476993728,0.66,Low,0.5940000000000001,5,2,2,0
7704,4894,0,432,13.0473723,77.5006138,12.0,19.0,11.0,6.0,46,0.015087735351919217,1.51,Low,1.359,5,2,2,0
